수행시각,뽑기ID,아이템명,etc_json,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-15 16:42,310003,광휘의 엘로라,"10000,""Rarity"":2}}",90,0.009,0.0101,10.8911
2023-02-15 16:42,310003,파이어 데몬,"10000,""Rarity"":2}}",93,0.0093,0.0101,7.9208
2023-02-15 16:42,310003,슈리엘,"10000,""Rarity"":2}}",91,0.0091,0.0101,9.901
2023-02-15 16:42,310003,네크로맨서,"10000,""Rarity"":2}}",93,0.0093,0.0101,7.9208
2023-02-15 16:42,310003,쉐이드 웨폰,"10000,""Rarity"":2}}",102,0.0102,0.0101,0.9901
2023-02-15 16:42,310003,시아페,"10000,""Rarity"":2}}",114,0.0114,0.0101,12.8713
2023-02-15 16:42,310003,골든 엠페러,"10000,""Rarity"":2}}",94,0.0094,0.0101,6.9307
2023-02-15 16:42,310003,레이커,"10000,""Rarity"":2}}",100,0.01,0.0101,0.9901
2023-02-15 16:42,310003,타락한 엘프,"10000,""Rarity"":2}}",104,0.0104,0.0101,2.9703
2023-02-15 16:42,310003,데스마스터,"10000,""Rarity"":2}}",74,0.0074,0.0075,1.3333
2023-02-15 16:42,310003,문라이트 네메시스,"10000,""Rarity"":2}}",108,0.0108,0.0101,6.9307
2023-02-15 16:42,310003,가이아,"10000,""Rarity"":2}}",103,0.0103,0.0101,1.9802
2023-02-15 16:42,310003,수호자 엘리시스,"10000,""Rarity"":2}}",67,0.0067,0.0075,10.6667
2023-02-15 16:42,310003,골든 엠페러 아처,"10000,""Rarity"":2}}",105,0.0105,0.0101,3.9604
2023-02-15 16:42,310003,타락한 엘프 아처,"10000,""Rarity"":2}}",105,0.0105,0.0101,3.9604
2023-02-15 16:42,310003,데스마스터 아처,"10000,""Rarity"":2}}",82,0.0082,0.0075,9.3333
2023-02-15 16:42,310003,스핀들 네메시스,"10000,""Rarity"":2}}",99,0.0099,0.0101,1.9802
2023-02-15 16:42,310003,가이아 거너,"10000,""Rarity"":2}}",98,0.0098,0.0101,2.9703
2023-02-15 16:42,310003,미드나잇 셀린느,"10000,""Rarity"":2}}",79,0.0079,0.0075,5.3333
2023-02-15 16:42,310003,캡틴 라이칸,"10000,""Rarity"":2}}",64,0.0064,0.0075,14.6667
2023-02-15 16:42,310003,프린세스,"10000,""Rarity"":2}}",77,0.0077,0.0075,2.6667
2023-02-15 16:42,310003,차크람 소녀,"10000,""Rarity"":2}}",100,0.01,0.0101,0.9901
2023-02-15 16:42,310003,체인 인큐버스,"10000,""Rarity"":2}}",23,0.0023,0.0022,4.5455
2023-02-15 16:42,310003,헌터 노바,"10000,""Rarity"":2}}",62,0.0062,0.0075,17.3333
2023-02-15 16:42,310003,길가메쉬 나이트,"10000,""Rarity"":2}}",93,0.0093,0.0101,7.9208
2023-02-15 16:42,310003,길가메쉬 아처,"10000,""Rarity"":2}}",98,0.0098,0.0101,2.9703
2023-02-15 16:42,310003,바바리안,"10000,""Rarity"":2}}",87,0.0087,0.01,13.0
2023-02-15 16:42,310003,에리세드,"10000,""Rarity"":2}}",102,0.0102,0.01,2.0
2023-02-15 16:42,310003,아스모데우스,"10000,""Rarity"":2}}",71,0.0071,0.0075,5.3333
2023-02-15 16:42,310003,글래디에이터,"10000,""Rarity"":2}}",98,0.0098,0.01,2.0
2023-02-15 16:42,310003,아크데몬,"10000,""Rarity"":2}}",98,0.0098,0.01,2.0
2023-02-15 16:42,310003,아수라,"10000,""Rarity"":2}}",105,0.0105,0.01,5.0
2023-02-15 16:42,310003,헤라클레스,"10000,""Rarity"":2}}",86,0.0086,0.01,14.0
2023-02-15 16:42,310003,라르카 집정관,"10000,""Rarity"":2}}",98,0.0098,0.01,2.0
2023-02-15 16:42,310003,리치 킹,"10000,""Rarity"":2}}",91,0.0091,0.01,9.0
2023-02-15 16:42,310003,황천의 기사,"10000,""Rarity"":2}}",92,0.0092,0.01,8.0
2023-02-15 16:42,310003,황천의 레인저,"10000,""Rarity"":2}}",107,0.0107,0.01,7.0
2023-02-15 16:42,310003,그룸프,"10000,""Rarity"":2}}",72,0.0072,0.0075,4.0
2023-02-15 16:42,310003,캐서린,"10000,""Rarity"":2}}",86,0.0086,0.0075,14.6667
2023-02-15 16:42,310003,렉스,"10000,""Rarity"":2}}",95,0.0095,0.0099,4.0404
2023-02-15 16:42,310003,나이트 오브 퀸,"10000,""Rarity"":2}}",21,0.0021,0.0022,4.5455
2023-02-15 16:42,310003,나디아,"10000,""Rarity"":2}}",23,0.0023,0.0022,4.5455
2023-02-15 16:42,310003,파이어 워크스,"10000,""Rarity"":2}}",22,0.0022,0.0022,0.0
2023-02-15 16:42,310003,시리아,"10000,""Rarity"":2}}",24,0.0024,0.0022,9.0909
2023-02-15 16:42,310003,디아나,"10000,""Rarity"":2}}",20,0.002,0.0022,9.0909
2023-02-15 16:42,310003,트루디,"10000,""Rarity"":2}}",22,0.0022,0.0022,0.0
2023-02-15 16:42,310003,시에나,"10000,""Rarity"":2}}",77,0.0077,0.0075,2.6667
2023-02-15 16:42,310003,코사르,"10000,""Rarity"":2}}",82,0.0082,0.0075,9.3333
2023-02-15 16:42,310003,센토,"10000,""Rarity"":2}}",73,0.0073,0.0075,2.6667
2023-02-15 16:42,310003,파시에,"10000,""Rarity"":2}}",23,0.0023,0.0022,4.5455
2023-02-15 16:42,310003,베자렐,"10000,""Rarity"":2}}",20,0.002,0.0022,9.0909
2023-02-15 16:42,310003,벨라,"10000,""Rarity"":2}}",30,0.003,0.0022,36.3636
2023-02-15 16:42,310003,아니타,"10000,""Rarity"":2}}",19,0.0019,0.0022,13.6364
2023-02-15 16:42,310003,카사,"10000,""Rarity"":2}}",16,0.0016,0.0022,27.2727
2023-02-15 16:42,310003,다크 나이트,"10000,""Rarity"":3}}",8,0.0008,0.001,20.0
2023-02-15 16:42,310003,메타트론 아처,"10000,""Rarity"":3}}",29,0.0029,0.0021,38.0952
2023-02-15 16:42,310003,데빌헌터,"10000,""Rarity"":3}}",8,0.0008,0.001,20.0
2023-02-15 16:42,310003,메타트론,"10000,""Rarity"":3}}",25,0.0025,0.0021,19.0476
2023-02-15 16:42,310003,아폴론,"10000,""Rarity"":3}}",16,0.0016,0.0021,23.8095
2023-02-15 16:42,310003,이프리트,"10000,""Rarity"":3}}",4,0.0004,0.0005,20.0
2023-02-15 16:42,310003,아르테미스,"10000,""Rarity"":3}}",17,0.0017,0.0021,19.0476
2023-02-15 16:42,310003,다크 스팅어,"10000,""Rarity"":3}}",22,0.0022,0.001,120.0
2023-02-15 16:42,310003,엘더 스팅어,"10000,""Rarity"":3}}",7,0.0007,0.001,30.0
2023-02-15 16:42,310003,듀라한,"10000,""Rarity"":3}}",3,0.0003,0.0005,40.0
2023-02-15 16:42,310003,크로노스,"10000,""Rarity"":3}}",15,0.0015,0.002,25.0
2023-02-15 16:42,310003,오페르시나,"10000,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 16:42,310003,크로노스 아처,"10000,""Rarity"":3}}",19,0.0019,0.002,5.0
2023-02-15 16:42,310003,오페르시나 아처,"10000,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 16:42,310003,비숍,"10000,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 16:42,310003,에리스,"10000,""Rarity"":3}}",23,0.0023,0.002,15.0
2023-02-15 16:42,310003,발키리,"10000,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 16:42,310003,암살단 암흑,"10000,""Rarity"":3}}",26,0.0026,0.002,30.0
2023-02-15 16:42,310003,넵튠,"10000,""Rarity"":3}}",25,0.0025,0.002,25.0
2023-02-15 16:42,310003,넵튠 아처,"10000,""Rarity"":3}}",21,0.0021,0.002,5.0
2023-02-15 16:42,310003,암살단 칠흑,"10000,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 16:42,310003,다크 메이지,"10000,""Rarity"":3}}",16,0.0016,0.001,60.0
2023-02-15 16:42,310003,네케브,"10000,""Rarity"":3}}",22,0.0022,0.002,10.0
2023-02-15 16:42,310003,바알베크의 사령관,"10000,""Rarity"":3}}",24,0.0024,0.002,20.0
2023-02-15 16:42,310003,유피테르의 사념,"10000,""Rarity"":3}}",12,0.0012,0.002,40.0
2023-02-15 16:42,310003,엘사라드,"10000,""Rarity"":3}}",26,0.0026,0.002,30.0
2023-02-15 16:42,310003,아바돈,"10000,""Rarity"":3}}",18,0.0018,0.002,10.0
2023-02-15 16:42,310003,아누비스,"10000,""Rarity"":3}}",13,0.0013,0.002,35.0
2023-02-15 16:42,310003,여신 칼리,"10000,""Rarity"":3}}",7,0.0007,0.001,30.0
2023-02-15 16:42,310003,센티넬,"10000,""Rarity"":3}}",32,0.0032,0.002,60.0
2023-02-15 16:42,310003,엠퍼사이저,"10000,""Rarity"":3}}",16,0.0016,0.002,20.0
2023-02-15 16:42,310003,각성한 라르카,"10000,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 16:42,310003,스나이퍼 로즈레인,"10000,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 16:42,310003,카오스 가디언,"10000,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 16:42,310003,수라,"10000,""Rarity"":3}}",31,0.0031,0.002,55.0
2023-02-15 16:42,310003,베놈리퍼,"10000,""Rarity"":3}}",4,0.0004,0.001,60.0
2023-02-15 16:42,310003,다크 어쌔신,"10000,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 16:42,310003,오페르시나 어쌔신,"10000,""Rarity"":3}}",22,0.0022,0.002,10.0
2023-02-15 16:42,310003,메타트론 어쌔신,"10000,""Rarity"":3}}",23,0.0023,0.002,15.0
2023-02-15 16:42,310003,넵튠 슬레이어,"10000,""Rarity"":3}}",15,0.0015,0.002,25.0
2023-02-15 16:42,310003,암살단 일격,"10000,""Rarity"":3}}",13,0.0013,0.002,35.0
2023-02-15 16:42,310003,바알베크의 집행관,"10000,""Rarity"":3}}",14,0.0014,0.002,30.0
2023-02-15 16:42,310003,미드나잇 아르테미스,"10000,""Rarity"":3}}",20,0.002,0.002,0.0
2023-02-15 16:42,310003,이자벨,"10000,""Rarity"":3}}",11,0.0011,0.001,10.0
2023-02-15 16:42,310003,카를로스,"10000,""Rarity"":3}}",10,0.001,0.001,0.0
2023-02-15 16:42,310003,미드나잇 에르메스,"10000,""Rarity"":3}}",15,0.0015,0.001,50.0
2023-02-15 16:42,310003,제롬,"10000,""Rarity"":3}}",7,0.0007,0.001,30.0
2023-02-15 16:42,310003,휠카셀,"10000,""Rarity"":3}}",15,0.0015,0.002,25.0
2023-02-15 16:42,310003,엘로이,"10000,""Rarity"":3}}",4,0.0004,0.0005,20.0
2023-02-15 16:42,310003,레오넬,"10000,""Rarity"":3}}",12,0.0012,0.001,20.0
2023-02-15 16:42,310003,아델리아,"10000,""Rarity"":3}}",11,0.0011,0.0009,22.2222
2023-02-15 16:42,310003,이안,"10000,""Rarity"":3}}",5,0.0005,0.0009,44.4444
2023-02-15 16:42,310003,팔란,"10000,""Rarity"":3}}",6,0.0006,0.0009,33.3333
2023-02-15 16:42,310003,로드 오브 아크리언,"10000,""Rarity"":3}}",6,0.0006,0.0005,20.0
2023-02-15 16:42,310003,릴리언스,"10000,""Rarity"":3}}",7,0.0007,0.0005,40.0
2023-02-15 16:42,310003,릴리아,"10000,""Rarity"":3}}",7,0.0007,0.0005,40.0
2023-02-15 16:42,310003,리치 나이트,"10000,""Rarity"":3}}",6,0.0006,0.0009,33.3333
2023-02-15 16:42,310003,라르카 강궁병,"10000,""Rarity"":3}}",14,0.0014,0.0009,55.5556
2023-02-15 16:42,310003,릴리안,"10000,""Rarity"":3}}",5,0.0005,0.0009,44.4444
2023-02-15 16:42,310003,라르카 집행자,"10000,""Rarity"":3}}",11,0.0011,0.0009,22.2222
2023-02-15 16:42,310003,러셀,"10000,""Rarity"":3}}",3,0.0003,0.0005,40.0
2023-02-15 16:42,310003,아레스 아처,"10000,""Rarity"":3}}",5,0.0005,0.0005,0.0
2023-02-15 16:42,310003,실피드,"10000,""Rarity"":3}}",4,0.0004,0.0005,20.0
2023-02-15 16:42,310006,베르디,"10005,""Rarity"":2}}",4352,0.4352,0.4266,2.0159
2023-02-15 16:42,310006,캐스퍼,"10005,""Rarity"":2}}",4229,0.4229,0.4266,0.8673
2023-02-15 16:42,310006,블러디 뱀파이어,"10005,""Rarity"":2}}",4278,0.4278,0.4266,0.2813
2023-02-15 16:42,310006,레프리컨,"10005,""Rarity"":2}}",18030,1.803,1.8136,0.5845
2023-02-15 16:42,310006,몽크마스터,"10005,""Rarity"":2}}",18050,1.805,1.8136,0.4742
2023-02-15 16:42,310006,래서 아스타로트,"10005,""Rarity"":2}}",18087,1.8087,1.8136,0.2702
2023-02-15 16:42,310006,드래곤 나이트,"10005,""Rarity"":2}}",18104,1.8104,1.8135,0.1709
2023-02-15 16:42,310006,노아스,"10005,""Rarity"":2}}",18232,1.8232,1.8135,0.5349
2023-02-15 16:42,310006,엘라임,"10005,""Rarity"":2}}",18160,1.816,1.8135,0.1379
2023-02-15 16:42,310006,크루얼 크루세이더,"10005,""Rarity"":2}}",18243,1.8243,1.8135,0.5955
2023-02-15 16:42,310006,퓨리,"10005,""Rarity"":2}}",18269,1.8269,1.8135,0.7389
2023-02-15 16:42,310006,광휘의 엘윈더,"10005,""Rarity"":2}}",13553,1.3553,1.3748,1.4184
2023-02-15 16:42,310006,수호자 엘리엇,"10005,""Rarity"":2}}",18268,1.8268,1.8135,0.7334
2023-02-15 16:42,310006,래서 루시퍼,"10005,""Rarity"":2}}",17937,1.7937,1.8135,1.0918
2023-02-15 16:42,310006,드래곤 나이트 아처,"10005,""Rarity"":2}}",18170,1.817,1.8135,0.193
2023-02-15 16:42,310006,님로드 크루세이더,"10005,""Rarity"":2}}",18017,1.8017,1.8135,0.6507
2023-02-15 16:42,310006,광휘의 엘로라,"10005,""Rarity"":2}}",18173,1.8173,1.8135,0.2095
2023-02-15 16:42,310006,파이어 데몬,"10005,""Rarity"":2}}",17979,1.7979,1.8135,0.8602
2023-02-15 16:42,310006,슈리엘,"10005,""Rarity"":2}}",17957,1.7957,1.8135,0.9815
2023-02-15 16:42,310006,네크로맨서,"10005,""Rarity"":2}}",18187,1.8187,1.8135,0.2867
2023-02-15 16:42,310006,쉐이드 웨폰,"10005,""Rarity"":2}}",18109,1.8109,1.8135,0.1434
2023-02-15 16:42,310006,시아페,"10005,""Rarity"":2}}",18202,1.8202,1.8135,0.3695
2023-02-15 16:42,310006,골든 엠페러,"10005,""Rarity"":2}}",18222,1.8222,1.8135,0.4797
2023-02-15 16:42,310006,레이커,"10005,""Rarity"":2}}",18213,1.8213,1.8135,0.4301
2023-02-15 16:42,310006,타락한 엘프,"10005,""Rarity"":2}}",18257,1.8257,1.8135,0.6727
2023-02-15 16:42,310006,데스마스터,"10005,""Rarity"":2}}",13791,1.3791,1.3748,0.3128
2023-02-15 16:42,310006,문라이트 네메시스,"10005,""Rarity"":2}}",18292,1.8292,1.8135,0.8657
2023-02-15 16:42,310006,가이아,"10005,""Rarity"":2}}",18055,1.8055,1.8135,0.4411
2023-02-15 16:42,310006,수호자 엘리시스,"10005,""Rarity"":2}}",13698,1.3698,1.3748,0.3637
2023-02-15 16:42,310006,골든 엠페러 아처,"10005,""Rarity"":2}}",17932,1.7932,1.8135,1.1194
2023-02-15 16:42,310006,타락한 엘프 아처,"10005,""Rarity"":2}}",17848,1.7848,1.8135,1.5826
2023-02-15 16:42,310006,데스마스터 아처,"10005,""Rarity"":2}}",13729,1.3729,1.3748,0.1382
2023-02-15 16:42,310006,스핀들 네메시스,"10005,""Rarity"":2}}",18262,1.8262,1.8135,0.7003
2023-02-15 16:42,310006,가이아 거너,"10005,""Rarity"":2}}",18173,1.8173,1.8135,0.2095
2023-02-15 16:42,310006,미드나잇 셀린느,"10005,""Rarity"":2}}",13658,1.3658,1.3748,0.6546
2023-02-15 16:42,310006,캡틴 라이칸,"10005,""Rarity"":2}}",13716,1.3716,1.3748,0.2328
2023-02-15 16:42,310006,프린세스,"10005,""Rarity"":2}}",13713,1.3713,1.3748,0.2546
2023-02-15 16:42,310006,차크람 소녀,"10005,""Rarity"":2}}",18124,1.8124,1.8135,0.0607
2023-02-15 16:42,310006,체인 인큐버스,"10005,""Rarity"":2}}",4260,0.426,0.4266,0.1406
2023-02-15 16:42,310006,헌터 노바,"10005,""Rarity"":2}}",13907,1.3907,1.3748,1.1565
2023-02-15 16:42,310006,길가메쉬 나이트,"10005,""Rarity"":2}}",18174,1.8174,1.8135,0.2151
2023-02-15 16:42,310006,길가메쉬 아처,"10005,""Rarity"":2}}",18394,1.8394,1.8135,1.4282
2023-02-15 16:42,310006,바바리안,"10005,""Rarity"":2}}",17970,1.797,1.8135,0.9098
2023-02-15 16:42,310006,에리세드,"10005,""Rarity"":2}}",18227,1.8227,1.8135,0.5073
2023-02-15 16:42,310006,아스모데우스,"10005,""Rarity"":2}}",13846,1.3846,1.3748,0.7128
2023-02-15 16:42,310006,글래디에이터,"10005,""Rarity"":2}}",18124,1.8124,1.8135,0.0607
2023-02-15 16:42,310006,아크데몬,"10005,""Rarity"":2}}",18237,1.8237,1.8135,0.5624
2023-02-15 16:42,310006,아수라,"10005,""Rarity"":2}}",18183,1.8183,1.8135,0.2647
2023-02-15 16:42,310006,헤라클레스,"10005,""Rarity"":2}}",18245,1.8245,1.8135,0.6066
2023-02-15 16:42,310006,라르카 집정관,"10005,""Rarity"":2}}",18255,1.8255,1.8135,0.6617
2023-02-15 16:42,310006,리치 킹,"10005,""Rarity"":2}}",18132,1.8132,1.8135,0.0165
2023-02-15 16:42,310006,황천의 기사,"10005,""Rarity"":2}}",18227,1.8227,1.8135,0.5073
2023-02-15 16:42,310006,황천의 레인저,"10005,""Rarity"":2}}",17955,1.7955,1.8135,0.9926
2023-02-15 16:42,310006,그룸프,"10005,""Rarity"":2}}",13690,1.369,1.3748,0.4219
2023-02-15 16:42,310006,캐서린,"10005,""Rarity"":2}}",13820,1.382,1.3748,0.5237
2023-02-15 16:42,310006,렉스,"10005,""Rarity"":2}}",18167,1.8167,1.8135,0.1765
2023-02-15 16:42,310006,나이트 오브 퀸,"10005,""Rarity"":2}}",4170,0.417,0.4266,2.2504
2023-02-15 16:42,310006,나디아,"10005,""Rarity"":2}}",4273,0.4273,0.4266,0.1641
2023-02-15 16:42,310006,파이어 워크스,"10005,""Rarity"":2}}",4212,0.4212,0.4266,1.2658
2023-02-15 16:42,310006,시리아,"10005,""Rarity"":2}}",4223,0.4223,0.4266,1.008
2023-02-15 16:42,310006,디아나,"10005,""Rarity"":2}}",4210,0.421,0.4266,1.3127
2023-02-15 16:42,310006,트루디,"10005,""Rarity"":2}}",4173,0.4173,0.4266,2.18
2023-02-15 16:42,310006,시에나,"10005,""Rarity"":2}}",13765,1.3765,1.3748,0.1237
2023-02-15 16:42,310006,코사르,"10005,""Rarity"":2}}",13855,1.3855,1.3748,0.7783
2023-02-15 16:42,310006,센토,"10005,""Rarity"":2}}",13703,1.3703,1.3748,0.3273
2023-02-15 16:42,310006,파시에,"10005,""Rarity"":2}}",4291,0.4291,0.4266,0.586
2023-02-15 16:42,310006,베자렐,"10005,""Rarity"":2}}",4260,0.426,0.4266,0.1406
2023-02-15 16:42,310006,벨라,"10005,""Rarity"":2}}",4233,0.4233,0.4266,0.7736
2023-02-15 16:42,310006,아니타,"10005,""Rarity"":2}}",4303,0.4303,0.4266,0.8673
2023-02-15 16:42,310006,카사,"10005,""Rarity"":2}}",4247,0.4247,0.4266,0.4454
2023-02-15 16:42,310007,다크 나이트,"10006,""Rarity"":3}}",12480,1.248,1.2242,1.9441
2023-02-15 16:42,310007,메타트론 아처,"10006,""Rarity"":3}}",21709,2.1709,2.1705,0.0184
2023-02-15 16:42,310007,데빌헌터,"10006,""Rarity"":3}}",12209,1.2209,1.2242,0.2696
2023-02-15 16:42,310007,메타트론,"10006,""Rarity"":3}}",21611,2.1611,2.1704,0.4285
2023-02-15 16:42,310007,아폴론,"10006,""Rarity"":3}}",21418,2.1418,2.1704,1.3177
2023-02-15 16:42,310007,이프리트,"10006,""Rarity"":3}}",6229,0.6229,0.6119,1.7977
2023-02-15 16:42,310007,아르테미스,"10006,""Rarity"":3}}",22011,2.2011,2.1704,1.4145
2023-02-15 16:42,310007,다크 스팅어,"10006,""Rarity"":3}}",12369,1.2369,1.2242,1.0374
2023-02-15 16:42,310007,엘더 스팅어,"10006,""Rarity"":3}}",12206,1.2206,1.2242,0.2941
2023-02-15 16:42,310007,듀라한,"10006,""Rarity"":3}}",6074,0.6074,0.6119,0.7354
2023-02-15 16:42,310007,크로노스,"10006,""Rarity"":3}}",21834,2.1834,2.1704,0.599
2023-02-15 16:42,310007,오페르시나,"10006,""Rarity"":3}}",21652,2.1652,2.1704,0.2396
2023-02-15 16:42,310007,크로노스 아처,"10006,""Rarity"":3}}",21793,2.1793,2.1704,0.4101
2023-02-15 16:42,310007,오페르시나 아처,"10006,""Rarity"":3}}",21749,2.1749,2.1704,0.2073
2023-02-15 16:42,310007,비숍,"10006,""Rarity"":3}}",21755,2.1755,2.1704,0.235
2023-02-15 16:42,310007,에리스,"10006,""Rarity"":3}}",21671,2.1671,2.1704,0.152
2023-02-15 16:42,310007,발키리,"10006,""Rarity"":3}}",12107,1.2107,1.2242,1.1028
2023-02-15 16:42,310007,암살단 암흑,"10006,""Rarity"":3}}",21950,2.195,2.1704,1.1334
2023-02-15 16:42,310007,넵튠,"10006,""Rarity"":3}}",21603,2.1603,2.1704,0.4654
2023-02-15 16:42,310007,넵튠 아처,"10006,""Rarity"":3}}",21912,2.1912,2.1704,0.9583
2023-02-15 16:42,310007,암살단 칠흑,"10006,""Rarity"":3}}",21624,2.1624,2.1704,0.3686
2023-02-15 16:42,310007,다크 메이지,"10006,""Rarity"":3}}",12269,1.2269,1.2242,0.2206
2023-02-15 16:42,310007,네케브,"10006,""Rarity"":3}}",21509,2.1509,2.1704,0.8985
2023-02-15 16:42,310007,바알베크의 사령관,"10006,""Rarity"":3}}",21758,2.1758,2.1704,0.2488
2023-02-15 16:42,310007,유피테르의 사념,"10006,""Rarity"":3}}",21474,2.1474,2.1704,1.0597
2023-02-15 16:42,310007,엘사라드,"10006,""Rarity"":3}}",21786,2.1786,2.1704,0.3778
2023-02-15 16:42,310007,아바돈,"10006,""Rarity"":3}}",21674,2.1674,2.1704,0.1382
2023-02-15 16:42,310007,아누비스,"10006,""Rarity"":3}}",21506,2.1506,2.1704,0.9123
2023-02-15 16:42,310007,여신 칼리,"10006,""Rarity"":3}}",12239,1.2239,1.2242,0.0245
2023-02-15 16:42,310007,센티넬,"10006,""Rarity"":3}}",21648,2.1648,2.1704,0.258
2023-02-15 16:42,310007,엠퍼사이저,"10006,""Rarity"":3}}",21729,2.1729,2.1704,0.1152
2023-02-15 16:42,310007,각성한 라르카,"10006,""Rarity"":3}}",12338,1.2338,1.2242,0.7842
2023-02-15 16:42,310007,스나이퍼 로즈레인,"10006,""Rarity"":3}}",12059,1.2059,1.2242,1.4949
2023-02-15 16:42,310007,카오스 가디언,"10006,""Rarity"":3}}",12177,1.2177,1.2242,0.531
2023-02-15 16:42,310007,수라,"10006,""Rarity"":3}}",21956,2.1956,2.1704,1.1611
2023-02-15 16:42,310007,베놈리퍼,"10006,""Rarity"":3}}",12254,1.2254,1.2242,0.098
2023-02-15 16:42,310007,다크 어쌔신,"10006,""Rarity"":3}}",12195,1.2195,1.2242,0.3839
2023-02-15 16:42,310007,오페르시나 어쌔신,"10006,""Rarity"":3}}",21452,2.1452,2.1704,1.1611
2023-02-15 16:42,310007,메타트론 어쌔신,"10006,""Rarity"":3}}",21476,2.1476,2.1704,1.0505
2023-02-15 16:42,310007,넵튠 슬레이어,"10006,""Rarity"":3}}",21806,2.1806,2.1704,0.47
2023-02-15 16:42,310007,암살단 일격,"10006,""Rarity"":3}}",21831,2.1831,2.1704,0.5851
2023-02-15 16:42,310007,바알베크의 집행관,"10006,""Rarity"":3}}",21571,2.1571,2.1704,0.6128
2023-02-15 16:42,310007,미드나잇 아르테미스,"10006,""Rarity"":3}}",21787,2.1787,2.1704,0.3824
2023-02-15 16:42,310007,이자벨,"10006,""Rarity"":3}}",12201,1.2201,1.2242,0.3349
2023-02-15 16:42,310007,카를로스,"10006,""Rarity"":3}}",12265,1.2265,1.2242,0.1879
2023-02-15 16:42,310007,미드나잇 에르메스,"10006,""Rarity"":3}}",12252,1.2252,1.2242,0.0817
2023-02-15 16:42,310007,제롬,"10006,""Rarity"":3}}",12166,1.2166,1.2242,0.6208
2023-02-15 16:42,310007,휠카셀,"10006,""Rarity"":3}}",22031,2.2031,2.1704,1.5066
2023-02-15 16:42,310007,엘로이,"10006,""Rarity"":3}}",6082,0.6082,0.6119,0.6047
2023-02-15 16:42,310007,레오넬,"10006,""Rarity"":3}}",12199,1.2199,1.2242,0.3512
2023-02-15 16:42,310007,아델리아,"10006,""Rarity"":3}}",12377,1.2377,1.2242,1.1028
2023-02-15 16:42,310007,이안,"10006,""Rarity"":3}}",12242,1.2242,1.2242,0.0
2023-02-15 16:42,310007,팔란,"10006,""Rarity"":3}}",12354,1.2354,1.2242,0.9149
2023-02-15 16:42,310007,로드 오브 아크리언,"10006,""Rarity"":3}}",6140,0.614,0.6119,0.3432
2023-02-15 16:42,310007,릴리언스,"10006,""Rarity"":3}}",5998,0.5998,0.6119,1.9774
2023-02-15 16:42,310007,릴리아,"10006,""Rarity"":3}}",6263,0.6263,0.6119,2.3533
2023-02-15 16:42,310007,리치 나이트,"10006,""Rarity"":3}}",12120,1.212,1.2242,0.9966
2023-02-15 16:42,310007,라르카 강궁병,"10006,""Rarity"":3}}",12127,1.2127,1.2242,0.9394
2023-02-15 16:42,310007,릴리안,"10006,""Rarity"":3}}",12225,1.2225,1.2242,0.1389
2023-02-15 16:42,310007,라르카 집행자,"10006,""Rarity"":3}}",12155,1.2155,1.2242,0.7107
2023-02-15 16:42,310007,러셀,"10006,""Rarity"":3}}",6168,0.6168,0.6119,0.8008
2023-02-15 16:42,310007,아레스 아처,"10006,""Rarity"":3}}",6162,0.6162,0.6119,0.7027
2023-02-15 16:42,310007,실피드,"10006,""Rarity"":3}}",6013,0.6013,0.6119,1.7323
2023-02-15 16:42,310014,인퍼날,"10300,""Rarity"":1}}",40699,4.0699,4.076,0.1497
2023-02-15 16:42,310014,버서커,"10300,""Rarity"":1}}",40822,4.0822,4.076,0.1521
2023-02-15 16:42,310014,가고일,"10300,""Rarity"":1}}",40926,4.0926,4.076,0.4073
2023-02-15 16:42,310014,데몬 스토커,"10300,""Rarity"":1}}",41212,4.1212,4.0759,1.1114
2023-02-15 16:42,310014,캐노네이드 키틴,"10300,""Rarity"":1}}",40665,4.0665,4.0759,0.2306
2023-02-15 16:42,310014,데몬,"10300,""Rarity"":1}}",40648,4.0648,4.0759,0.2723
2023-02-15 16:42,310014,러스트 뱀파이어,"10300,""Rarity"":1}}",40680,4.068,4.0759,0.1938
2023-02-15 16:42,310014,뱀파이어 퀸,"10300,""Rarity"":1}}",40580,4.058,4.0759,0.4392
2023-02-15 16:42,310014,데빌,"10300,""Rarity"":1}}",40914,4.0914,4.0759,0.3803
2023-02-15 16:42,310014,스켈레톤 나이트,"10300,""Rarity"":1}}",40850,4.085,4.0759,0.2233
2023-02-15 16:42,310014,뮤,"10300,""Rarity"":1}}",9875,0.9875,0.9881,0.0607
2023-02-15 16:42,310014,노움,"10300,""Rarity"":1}}",40676,4.0676,4.0759,0.2036
2023-02-15 16:42,310014,오크 전사,"10300,""Rarity"":1}}",40690,4.069,4.0759,0.1693
2023-02-15 16:42,310014,트롤,"10300,""Rarity"":1}}",40516,4.0516,4.0759,0.5962
